I1_RMS,I1_Variance,I1_PeakToPeak,I1_CrestFactor,I1_Skewness,I1_Kurtosis,I1_LineIntegral,I1_FFTPeak,I1_FFTEnergy,I2_RMS,I2_Variance,I2_PeakToPeak,I2_CrestFactor,I2_Skewness,I2_Kurtosis,I2_LineIntegral,I2_FFTPeak,I2_FFTEnergy
1.81463751211827,3.2929093003868,6.201101985648,1.7191804586429,0.0121310547010567,-1.49735099225712,17995.0283398533,163425.360162618,316994.58383845,1.82654866340172,3.33628001977462,6.45181853821669,1.86146290053184,-0.0040552592200639,-1.49372416104689,20624.9692103077,164380.533464796,320737.415403255
1.80952886520521,3.27439471401084,6.19628051348322,1.71911182042444,-0.0048310930016889,-1.50164986697274,17793.0672025967,149095.478823632,314549.08354673,1.8246091301445,3.32919847780666,6.44217559388712,1.84360752689974,0.0093174598069079,-1.48848665392587,20410.0658641973,150310.189508445,319748.07613945
1.81509184225277,3.29455839581255,6.19559173174539,1.70769137181785,0.0117802070969726,-1.49698173194221,17918.0893533929,157105.01585815,315478.53652269,1.82688209325563,3.33749818265809,6.55582458062842,1.93020543762342,-0.0063147405833127,-1.4917363952186,20629.2871830221,158027.544514516,319423.227824236
1.80787126221424,3.26839850074012,6.12946868491409,1.74732913479639,-0.0068845369184163,-1.49972410615189,18206.7040547403,161064.29174022,313642.262976482,1.82236136059442,3.32100092858756,6.29822021068148,1.82111423035526,-0.00676098686419,-1.49401515402926,20416.7353377646,162386.910907358,318866.921464427
1.75165262363835,3.06828691389912,5.8601550254241,1.6823995092147,-0.0045098794164476,-1.50363498902028,18698.9508778403,157285.502541902,294599.785913929,1.75929244371045,3.09510990249669,5.85326720804584,1.73692305254993,0.0074858788860429,-1.49299259829941,19682.3610703666,157941.162548475,297028.019132074
1.75091979990631,3.06572014570396,5.92627807225541,1.70104632353466,-0.0087594756455478,-1.49743568783241,18384.9745441244,156112.273056518,294346.301766826,1.75600593414477,3.08355684075165,5.73548553087759,1.65605941479694,0.0072299480538163,-1.49212921094269,20354.5156170416,156543.727768571,295995.423919921
1.75013119692521,3.06295920645088,5.90217071143149,1.71053242021928,0.0098105686454223,-1.49741783742161,18898.2622717515,142519.538262783,295209.636514693,1.75645397653965,3.08513057170195,5.78852172469019,1.66157378449863,0.004685756030285,-1.49587601703134,20077.4166575689,143003.309256992,297230.759413016
1.74943656269095,3.06052828687991,5.89734923926671,1.71010350133005,0.0136850109156632,-1.49407309375355,18762.1410920319,155931.858976144,293930.860051529,1.75394078510163,3.07630827764293,5.82502715679497,1.71722125212477,0.003181862631413,-1.49771321317429,20236.1415875788,156371.870499281,295579.263302257
1.74803148273147,3.05561406462037,5.8601550254241,1.70048396718391,0.0028752074416783,-1.50409336296238,18721.1496244687,158057.880541968,293542.712417598,1.7554784543416,3.08170460365759,5.99997771820279,1.81084027545299,-0.005867083345872,-1.49324812247997,19692.1603681507,158724.011962148,295956.397683604
1.74803022004963,3.05560965020677,5.87944091408323,1.69034024044842,-0.0049234699374236,-1.50380862137761,18972.8986608624,150613.520423032,298445.78233034,1.75586558039477,3.08306393641506,5.95451812350627,1.80813855602437,0.008247866886345,-1.49316037362957,20077.2306864997,151255.574010236,300988.119687804
1.74886061252514,3.05851344204181,5.92765563573106,1.70330539873996,-0.0060325397735535,-1.49860121692129,18474.4073425272,157628.153418698,296892.745085952,1.75527724169659,3.08099819521798,5.73273040392628,1.65363652432192,0.013595237953064,-1.48862614838486,20499.6495058006,158156.172406278,298878.139355531
1.74844236840826,3.05705071564507,5.87048675149149,1.70863999323519,0.0127815338489015,-1.49508487662172,18839.1613547374,157435.462027891,293601.88399123,1.75407863462866,3.07679185646074,5.76854705429324,1.69712524092072,0.0048929600363143,-1.49706802839591,20194.0955951749,157958.119964267,295581.710743566
1.74789502177129,3.05513700713285,5.88150725929671,1.72568852043131,-0.0078456589806828,-1.49868742758792,19129.2162986985,141433.201647447,299677.903702313,1.75441123956369,3.0779587975074,5.69898009877281,1.67310716223798,-0.0042965418895856,-1.49506811224931,20294.1211679238,141965.549609832,301883.928040413
1.74923139662741,3.05981047894709,5.88701751319932,1.70411587272066,-0.009957882151628,-1.49680116686992,18529.794348411,157865.669825796,293805.502680347,1.75406089794058,3.07672963368412,5.7306640587128,1.66450186691401,0.007209221440735,-1.49372609795329,20398.3827483602,158280.502637478,295326.726454842
1.74947765770521,3.06067207480972,5.90285949316932,1.70795877908294,0.0124745091974191,-1.49663924854434,18545.4854851805,156778.372313694,293750.385028719,1.75426751378335,3.07745450991563,5.93247710789584,1.72961821179703,-0.0058050470386065,-1.49399771564038,20478.3978340618,157229.128604408,295472.257704438
1.75057411867815,3.06450974498579,5.86910918801584,1.69314852599149,-0.0031536174020668,-1.50391229191962,18713.5985102769,156975.05174513,294189.17376414,1.75774599079152,3.08967096814365,5.74788360215846,1.66531919739426,0.0067663076611316,-1.49289184457277,19715.1078205281,157604.100187812,296545.470919964
1.74877542285247,3.05821547957283,5.89459411231541,1.70496814805137,0.0143684198024835,-1.49406254623777,18917.515787669,141765.003144702,294698.496564523,1.75411659117851,3.0769250154477,5.80505248639802,1.71089510820997,0.0045178061742864,-1.49765095854218,20326.9671026555,142167.199705997,296356.761895115
1.74846979630898,3.05714662860477,5.87393066018062,1.68880140414872,-0.0057078996713928,-1.5013830303162,18488.9502801397,156415.072549242,293535.864647448,1.75643100684048,3.08504988179065,5.73892943956672,1.65575272831549,0.0101959522548362,-1.49137796128727,19946.1389910297,157089.957747609,296102.616114052
1.75014179931811,3.06299631772042,5.86566527932671,1.69861071645691,0.0044981895472206,-1.50430842908386,18699.4275148029,158139.428014179,294225.628579521,1.75705142064573,3.08722969479318,5.71482207874281,1.67396872122795,-0.0064812137287943,-1.49320270929077,19666.5597285192,158771.385394144,296546.446381336
1.75106890310092,3.06624230340705,5.87530822365628,1.68005889864864,0.0069493017390748,-1.49936669697652,18317.6440629067,157693.421243772,294411.106701412,1.75760265808546,3.08916710370909,5.74237334825585,1.68961853782576,-0.0139594236848352,-1.48779047974739,20179.9700592956,158263.253930298,296579.878549394
1.75128012994531,3.06698209354128,5.93454345310932,1.7245081178345,-0.0121369263699631,-1.49468208891437,18621.3892326889,156922.748159444,294493.038491213,1.7560897844566,3.08385133107282,5.80780761334932,1.70289743317988,0.0015247731736851,-1.49670483573619,20180.8613428643,157318.583601903,295980.530745978
1.75218462792773,3.07015097034624,5.89459411231541,1.69018163898419,0.0120468414927088,-1.49677455926002,18578.5470085961,157344.343104532,294755.775017037,1.7570520977298,3.08723207413671,5.84637939066758,1.72013575949177,-0.0063093346381737,-1.49317689290261,20413.1805352157,157800.441398523,296489.625425356
1.75058629539353,3.06455237761965,5.88012969582106,1.71661825209192,-0.0113740214191256,-1.49577972309699,18604.2303020362,156594.734518108,294221.612723974,1.75541263825904,3.08147353055957,5.72928649523715,1.66129873886421,-0.0013896944656021,-1.49642833763268,20169.7092777472,157014.983517697,295759.891431072
1.75068632882221,3.064902621925,5.91112487402323,1.6966693892143,0.0121170777517984,-1.4962732528666,18522.9485467188,156731.451960941,294240.542303249,1.75528403308324,3.08102203679696,5.80643004987367,1.70853237385791,-0.0048708437028622,-1.49446042872416,20388.2611007229,157175.778241413,295910.032317406
1.7644715287498,3.11335977576864,6.14599944662192,1.74761074792243,0.0021933440222027,-1.49702638428363,16928.7446174135,120038.905113282,300163.186295785,1.76333017775866,3.1093333157944,5.67349517447324,1.61853877040557,0.0187229081435374,-1.49496449164266,18981.7791238081,119647.075894845,300050.758796651
1.76629994385039,3.11981549164589,5.97587035737888,1.70453803484235,-0.0103691771027891,-1.49607228355608,17077.2893533382,158300.486101192,299712.929009384,1.76271967933466,3.10718066791369,5.67211761099759,1.62435974670827,0.0108892414225912,-1.49712547352784,19053.3525005309,157912.767751229,298112.60373593
1.76142828008403,3.10262958587979,6.17010680744583,1.76109799703126,0.0066230520787784,-1.49824151987234,16702.0810119114,157810.48180272,297660.926098319,1.76846233284203,3.12745902268108,5.67487273794889,1.606105821327,0.0040495651577911,-1.49115023536595,19422.0621862613,158441.157900253,300321.368990208
1.76187666434359,3.1042093803585,5.98895721039758,1.73724133750973,-0.0022209137884676,-1.50065848020862,17016.8391128997,157802.723444635,297967.512826108,1.76162938153189,3.10333807787642,5.58326476681803,1.58972010807797,0.0204823813819375,-1.49493616811381,18760.1264054488,157734.613099936,297725.940074588
1.76724244764396,3.12314586875461,6.03303924161844,1.72448994856218,-0.0106463593633379,-1.49529784905858,17187.9731346982,158032.377927159,299781.9405045,1.76224280714337,3.10549971132855,5.67074004752194,1.61751781849925,0.0098045591928411,-1.49725290961893,19039.0106871859,157566.077562409,297923.895729286
1.76365278247378,3.1104711371275,6.12602477622496,1.74949693681169,0.008853841232593,-1.49639146522128,16859.516542508,158065.374335816,298621.198486397,1.7648250851516,3.11460758118035,5.67005126578411,1.62176254171883,0.0084176536569964,-1.49355176832121,19331.5218268241,158208.03778256,299403.746686504
1.76462103553766,3.11388739906202,5.99722259125149,1.71334209224598,-0.0055323381933305,-1.49836694621954,17151.5531115289,158611.260275616,299142.461176712,1.76079939767282,3.10041451884497,5.65214294060063,1.6182804958557,0.0095716266603816,-1.49611127478029,18907.5511822678,158199.820547355,297406.183426454
1.75812936099234,3.09101884998335,6.05645782070453,1.74552911962488,-0.0059063870298715,-1.49942819298923,16671.3888976739,157227.245013822,296711.073200633,1.76578344160107,3.11799116263252,5.6803829918515,1.61359297965596,0.0259258936723262,-1.49152446909307,19106.626324043,157849.220782064,299260.367355011
1.75687988648876,3.08662693554876,6.15150970052453,1.76043069426072,-0.0069918884640453,-1.49967989191144,16706.5112560491,157088.566943262,296008.077481131,1.76358228762538,3.11022248522597,5.67969421011368,1.6109474295627,0.0260251352875048,-1.4912458772864,19083.8352251201,157740.555449961,298705.067368697
1.76419869182767,3.11239702424647,5.93041076268236,1.70168448434173,0.0072366978548326,-1.49623833992541,17202.2171410364,158423.25190555,298921.621780211,1.75832694683301,3.0917136519591,5.6142599450202,1.60017412571743,0.0187910590167782,-1.49583566474257,18879.2456967519,157847.402552007,296781.955315459
1.76012079830565,3.09802522462813,6.10949401451714,1.74543203282969,-0.0097638969306899,-1.49880743865074,16689.1539562559,157515.578837639,297300.210233967,1.76589479357044,3.11838442195918,5.69691375355933,1.61367049682788,0.0227720559334651,-1.49152132190448,19405.6574716115,158064.958165624,299601.256453983
1.76911376930928,3.12976352875967,6.08056518152844,1.73014581419751,0.011544416941363,-1.49413876010248,16990.666095644,158453.947136496,300651.524578317,1.76765250323031,3.12459537217637,5.65489806755194,1.60224182478106,0.0136848622814652,-1.49717442942983,19249.288175145,158304.852088426,300087.201519407
1.75780106523773,3.08986458495091,6.12671355796279,1.754328891945,-0.0079873595590362,-1.49855119401235,16581.9492114537,157552.829984078,296538.673688053,1.76560407991966,3.11735776702894,5.69760253529715,1.61724734194285,0.0260314361243204,-1.4904305003786,19336.0553882225,158240.658148421,299422.491570188
1.76835956905809,3.12709556547932,6.19421416826974,1.77314667678895,-0.0116140306405753,-1.49516796340921,16972.8569550308,158115.239666574,300380.932782455,1.76782895167746,3.12521920238901,5.72859771349933,1.62911108859873,0.0144314301776572,-1.49656690726271,19265.639853601,158012.943339951,299862.868813092
1.76170889544758,3.10361823229914,6.06059051113149,1.72485708438969,0.0047590121906296,-1.49989128381419,16789.349658094,158643.105932891,298027.758861607,1.76622743260216,3.11955934367641,5.61839263544716,1.59919279596808,0.0036990650106569,-1.4940067814693,19008.0210192376,158998.234863092,299447.19185087
1.76196695450686,3.10452754877419,6.0054879721054,1.71341383737585,0.0039272943107577,-1.50059091577998,16824.4017607319,157703.310190907,297798.705615414,1.76443957861408,3.11324702657984,5.68727080922976,1.62333063682434,0.0050193965797386,-1.49419786666719,18933.851624145,157904.256531019,298682.031334844
1.76279272655547,3.10743819679686,6.10673888756583,1.7434275134151,0.0066202076902821,-1.49775822329689,16664.5100344582,158125.505321974,298118.920610061,1.76789967211789,3.12546925067453,5.68933715444324,1.61524304607685,0.004133552236507,-1.49250566416082,19361.9859543064,158579.13761571,300151.130750142
1.76647849632311,3.12044627797196,6.00824309905671,1.71638297205853,0.0109596720550454,-1.49399833064943,17083.8582647719,158703.719552982,299923.054117345,1.76325302670141,3.10906123617169,5.60737212764194,1.59362627962744,0.0164767479744713,-1.497432038252,19127.149953485,158359.44716489,298588.569174978
1.76795268385311,3.1256566923434,6.0371719320454,1.72328481792646,0.0100756710502487,-1.49449292455017,17132.7824316097,158475.572631224,300052.802737034,1.76265817981922,3.10696385888362,5.63836730584411,1.60656842367506,0.017762959648506,-1.49706320648784,19072.7988753349,157998.972427806,298203.095123266
1.76604321357528,3.1189086322153,5.94349761570106,1.69320308521154,0.0052140113165642,-1.49718564171978,17187.9173433774,158324.132172536,299487.22123803,1.76148200948675,3.10281886974548,5.58119842160455,1.59135718025183,0.0185656121553425,-1.49659744650631,18840.3336612551,157854.224215666,297589.066760914
1.72750522914878,2.98427431673638,5.89390533057758,1.71720572639566,0.0066234775617928,-1.50144015548673,16674.8610464143,154371.160764269,286523.015219632,1.73728688441241,3.01816571875138,5.63079070672803,1.6476115543467,-0.0154439760489355,-1.49069032381773,19607.1791661195,155219.2090184,289723.933693448
1.73734946515672,3.01838316408035,6.01581969817279,1.73431442063115,-0.004014344237432,-1.50381104654867,16864.5983741697,146770.676997212,290735.234177915,1.74646082905517,3.05012542742409,5.66385223014368,1.64049020013817,0.0058705447634275,-1.49088797087283,19700.306589764,147539.221234507,294109.769625931
1.73999922984456,3.02759731985966,6.01306457122149,1.74487855874476,0.0113924364893975,-1.49791488472146,16813.1319139376,156528.885494281,290820.800691966,1.74674254288284,3.05110951111681,5.65489806755194,1.63188888756727,-0.0073669017107672,-1.49417721402609,19950.6759963368,157001.270027045,292655.514215035
1.73869837851994,3.02307205146786,6.0399270589967,1.74368761517909,0.0115692311933198,-1.49677296056933,16779.6619429514,156035.382124618,290436.710281942,1.74519460348434,3.04570420403088,5.58739745724498,1.60640068694629,-0.0074407444353598,-1.49482474260091,20067.1359013501,156523.003683413,292368.126257755
1.74022191244318,3.0283723045474,5.9552069052441,1.71936878479345,-0.0075355088794648,-1.49824635875478,17011.38947179,155795.481545849,290712.730093151,1.74792110055852,3.0552281737777,5.63630096063063,1.6256806446974,-0.0076759640470486,-1.49640324570922,19747.3662244375,156431.250454369,293134.771924784
1.73927404467292,3.0250742024729,5.95176299655497,1.71553600507885,0.0034392430118503,-1.50297002462259,16842.7750135884,156320.883934875,290311.754438069,1.74890461336252,3.0586673466407,5.62528045282542,1.63084600495923,-0.0125647325985944,-1.49167813765901,19578.5513307502,157248.044768807,293839.015142539
1.73918493306801,3.02476423141078,5.96209472262236,1.75099661191409,-0.001421244090422,-1.50308217274485,16886.5918638402,156232.817244665,290136.944182609,1.74924622727198,3.05986236362526,5.65627563102759,1.63014610551007,0.0046776359455561,-1.49198547147576,19602.1978965915,157195.978014677,293810.839667828
1.74010284049859,3.02795789551126,5.99997771820279,1.74909164147429,-0.0006819990877841,-1.50259548889376,16879.1757508691,155884.667345832,290457.693896959,1.74939128533125,3.06036986919292,5.69209228139455,1.6436781720081,0.0051168745962343,-1.49165130215109,19655.465521068,156767.913218479,293809.043171507
1.74090627234965,3.03075464910636,6.04130462247236,1.7470392240998,0.0073522674061488,-1.49998587315205,16619.9610092191,156402.843382185,290993.802605178,1.74806048384881,3.05571545519372,5.65489806755194,1.65354628370525,-0.0146528807455935,-1.48951944581176,19951.8593233624,157009.427191974,293363.037528656
1.74161146392516,3.03321049127552,5.97518157564106,1.73927493785309,-0.0019318330983286,-1.50382372239936,16867.9355216895,157452.437055339,291142.704466779,1.75162647764161,3.06819531717514,5.64318877800889,1.63829402718955,0.0043309078541726,-1.49176831743348,19546.0029497292,158389.518229027,294739.440598037
1.74336537098147,3.03932281673735,6.05439147549105,1.74411726375742,-0.0053125692111717,-1.50148202641407,16654.335350627,157135.708016631,292694.127574221,1.75160057082302,3.06810455970753,5.66385223014368,1.62838113767987,0.0075664229634189,-1.48966679340941,19905.035940825,157828.198789718,295389.600719943
1.73437008647598,3.00803959686268,6.00755431731888,1.73365948223177,0.0120416899112714,-1.49784448606154,16695.3330172259,155949.093784057,288748.44846168,1.73944887263674,3.02568238051724,5.64112243279542,1.63915445819522,-0.0115819940629796,-1.49340165996389,20080.3908171129,156405.793450727,290550.409696956
1.74420359711534,3.04224618819008,6.00686553558105,1.72412641810294,0.0093866762406094,-1.49939284562965,16625.3293740837,156823.964092941,292110.989141195,1.7516349243335,3.06822490814483,5.59428527462324,1.60398417799783,-0.0135561018966825,-1.49113080655992,20046.9270451623,157403.978653305,294384.889251645
1.73237965381516,3.00113926495274,6.04474853116149,1.74911527963975,0.0085596752753409,-1.49950614756526,16595.0119571116,152381.12852063,289556.593189179,1.73998788150366,3.02755782777958,5.59772918331237,1.63565864280683,-0.0179690913691987,-1.48781709264996,20163.6142481492,152965.536012944,291876.490273347
